"grantee_origin","lat_origin","long_origin","grantee_destination","lat_destination","long_destination","miles","minutes"
"Klickitat County Senior Services",45.821592,-120.8236469,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,124.099633142448,192
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Around the Sound LLC",47.2312078,-122.4659419,52.3567366579178,57
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,375.192625069594,368
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Ben Franklin Transit",46.239185,-119.240989,228.611782191999,241
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,113.284667541557,119
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,85.0862214666349,92
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,53.2111220472441,58
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,53.2111220472441,58
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,209.586639028076,214
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"City of Ellensburg",46.997139,-120.5429167,171.631422492643,172
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"City of Longview",46.1189275,-122.9470869,50.0421289668337,53
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"City of Pullman",46.7358473,-117.1898316,349.05464586813,340
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"City of Yakima",46.6146036,-120.5399701,149.173203491609,171
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,142.957627455659,169
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Coastal Community Action Program",46.9751055,-123.8181052,53.7573073252207,68
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Columbia County Transit Authority",46.3135282,-117.9896769,294.57530521753,308
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Community Action of Skagit County",48.4408499,-122.3360986,146.948073252207,149
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Community Transit",47.935911,-122.252329,112.245734908136,117
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,334.256069553806,322
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Cowlitz Indian Tribe",46.135192,-122.9327984,45.5148184601925,50
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,128.969940547204,143
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,225.29614551022,232
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Entrust Community Services",46.594791,-120.5223518,151.740087886741,175
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Everett Transit",47.9747952,-122.1934996,112.65211166786,117
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Garfield County Transportation Authority",46.4744087,-117.5982103,340.13113417641,338
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Grant Transit Authority",47.1284982,-119.2769928,241.393387616321,232
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Grays Harbor Transportation Authority",46.9717268,-123.8552435,55.8805326890957,72
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Hopelink",47.6101989,-122.1414751,87.6885240197248,95
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"HopeSource",46.9842027,-120.5386228,173.890106776426,174
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Human Services Council, Inc.",45.6214691,-122.5365338,86.2817396404995,86
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Island County Public Transportation Benefit Area Corporation",48.2084833,-122.641684,138.374393541716,182
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Jamestown S'Klallam Tribe",48.0254542,-122.9962656,118.57626461465,137
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Jefferson Transit Authority",48.0505321,-122.8185547,113.101363039847,131
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Kalispel Indian Community of the Kalispel Reservation",48.3454559,-117.2718961,398.04044380816,386
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"King County Metro Transit",47.5990865,-122.3313145,84.0187057583711,91
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Kitsap County Public Transportation Benefit Area Authority",47.5632656,-122.6247445,83.1270380975105,89
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Klickitat County Senior Services",45.821592,-120.8236469,198.31185874493,192
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,44.484585023463,49
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Lower Elwha Klallam Tribe",48.1273148,-123.5426088,147.593677920942,177
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Lummi Tribe of the Lummi Reservation",48.7920179,-122.6261531,184.988417640977,187
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Makah Tribal Council",48.3648679,-124.6138052,204.451006124234,253
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,45.9255448182614,51
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,167.174948301917,158
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Mt. Si Senior Center",47.4928162,-121.7885425,93.9805287123201,101
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Northshore Senior Center",47.7560448,-122.2026247,98.1207249661974,104
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Okanogan County Transit Authority",48.3626993,-119.5817291,294.081315119701,305
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,294.081315119701,305
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,126.817510737294,138
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,56.6988785492723,73
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"People For People",46.6040141,-120.5146606,151.471655531695,174
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Pierce County Human Services",47.2499232,-122.4433833,53.9418545693152,57
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Pierce Transit",47.1709133,-122.4844693,47.181335997773,51
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Puget Sound Educational Service District",47.4725062,-122.2346646,75.0411347729261,81
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Rural Resources Community Action",48.5358622,-117.9056307,383.927239918874,398
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"San Juan County",48.5353048,-123.0194257,187.501864113577,276
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,164.388098504732,175
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Senior Services of Snohomish County",47.8203422,-122.3014052,100.439682255627,108
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Skagit Transit System",48.4806171,-122.3316855,150.412839020122,151
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Skamania County Senior Services",45.6923108,-121.8940865,123.427309512447,126
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,105.021673427185,112
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Sound Generations",47.6136836,-122.3444571,87.2908464566929,95
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Special Mobility Services, Inc.",45.5259917,-122.644411,92.6433379066253,92
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Spokane Transit Authority",47.6683727,-117.430667,343.306340968743,320
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Spokane Tribe of Indians",47.886156,-117.9894493,356.898214427742,347
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Squaxin Island Tribe",47.1217757,-123.0803069,36.4539837349877,40
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"The Arc of Tri-Cities",46.2346178,-119.2292752,229.101422691482,241
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,27.0228117792094,31
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Thurston Regional Planning Council",47.0278081,-122.9202783,24.5093653066094,29
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Tri County Economic Development District",48.5357394,-117.9070033,383.962036705639,399
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"United Way of Pierce County",47.2490399,-122.4371755,53.8095025053686,57
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Valley Transit",46.0593099,-118.362419,281.831603435934,293
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,70.0080281158037,81
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"Whatcom Council of Governments",48.749823,-122.4734545,172.622509544262,172
"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,39.7292312892707,53
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Around the Sound LLC",47.2312078,-122.4659419,95.0101407778573,96
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,377.512825101408,371
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Ben Franklin Transit",46.239185,-119.240989,256.792829873539,243
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,155.938693032689,158
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,127.739625586574,131
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,95.8651475383759,97
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,95.8651475383759,97
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,252.240043148016,253
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"City of Ellensburg",46.997139,-120.5429167,200.198341684562,221
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"City of Longview",46.1189275,-122.9470869,1.88710431082478,8
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"City of Pullman",46.7358473,-117.1898316,356.421622723296,376
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"City of Yakima",46.6146036,-120.5399701,164.282465402052,185
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,185.611652946791,208
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Coastal Community Action Program",46.9751055,-123.8181052,96.4107114451603,107
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Columbia County Transit Authority",46.3135282,-117.9896769,311.576021037143,300
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Community Action of Skagit County",48.4408499,-122.3360986,189.602098743339,188
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Community Transit",47.935911,-122.252329,154.899139028076,156
"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,341.623046408972,358
